system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_2000_0,0.04274113,0.39909536,0.042033263,0.2553862,0.038734503,0.4557167,-161.5,8153.5,1598.0,21807.0,-167.5,12934.5,-224.0,9366.0,-0.007928149,0.3484261,-0.017171208,0.19618174,-0.01756232,0.39941987,-33.0,8282.0,-911.0,19298.0,-134.0,12968.0,-265.0,9325.0,-0.006895423,0.3494588,-0.014923735,0.19842921,-9.1141113E-4,0.4160708,116.5,8431.5,238.0,20447.0,574.0,13676.0,267.0,9857.0,0.023106655,0.3794609,0.012937975,0.22629093,0.024882888,0.4418651,124.0,8439.0,1592.0,21801.0,653.0,13755.0,217.0,9807.0,1,-1.2958647131066159,-51.727733921218615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_0,-0.015555743,0.34549445,-0.005083781,0.21152161,-0.0115134325,0.40120137,-129.5,8124.5,-843.5,19011.5,-412.0,12373.0,-73.0,9248.0,-0.0035114144,0.35753876,0.0024980323,0.21910343,-5.8517273E-4,0.4121296,-199.0,8055.0,-506.0,19349.0,-391.0,12394.0,-164.0,9157.0,7.485016E-4,0.36179867,0.013008142,0.22961353,0.005951496,0.41866627,-138.0,8116.0,-49.0,19806.0,-376.0,12409.0,-39.0,9282.0,0.002688676,0.36373886,0.006166506,0.2227719,0.0063143787,0.41902918,-82.5,8171.5,104.0,19959.0,-98.5,12686.5,-9.0,9312.0,1,-8.416720138793652,-54.73259854659842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_0,-0.011440329,0.31400388,0.0012197767,0.17973834,-0.009472046,0.3654294,-154.0,8172.0,-729.0,17584.0,-539.0,12226.0,-140.0,9180.0,0.0040279976,0.3294722,0.0108330455,0.18935162,0.001346026,0.3762475,-29.0,8297.0,-6.5,18306.5,-287.5,12477.5,-87.0,9233.0,0.004397939,0.32984215,0.02613776,0.20465633,0.0023053554,0.3772068,-230.0,8096.0,-410.0,17903.0,-945.0,11820.0,-298.0,9022.0,0.013668205,0.33911243,0.030082667,0.20860124,0.010486221,0.3853877,-153.5,8172.5,108.5,18421.5,-702.5,12062.5,-228.5,9091.5,1,-9.371269959699054,-68.88241174440707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_0,0.027851064,0.358703,0.02989113,0.21011077,0.02364019,0.4144356,-35.0,8344.0,1026.0,20155.0,-131.0,13156.0,-105.0,9513.0,0.021196328,0.35204825,0.029548554,0.2097682,0.019999279,0.41079468,-232.5,8146.5,377.0,19506.0,-545.5,12741.5,-270.0,9348.0,0.031364232,0.36221614,0.041286513,0.22150616,0.027781872,0.41857728,-105.5,8273.5,1057.0,20186.0,-422.0,12865.0,-167.0,9451.0,0.015637206,0.34648913,0.020496488,0.20071614,0.014257686,0.40505308,-72.5,8306.5,488.0,19617.0,-228.5,13058.5,-97.0,9521.0,1,-7.489119776411833,-51.064238252367936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_0,0.1274724,0.3578338,0.13015667,0.21250774,0.09888026,0.41233322,-767.5,8148.0,2525.5,19582.0,-1743.0,12718.0,-1408.5,9261.0,0.08844986,0.31881124,0.07724432,0.15959539,0.06825228,0.38170522,-605.0,8310.5,1515.0,18571.5,-1001.5,13459.5,-1077.0,9592.5,0.10283498,0.33319637,0.11479565,0.19714673,0.08090316,0.3943561,-459.5,8456.0,2411.5,19468.0,-1405.0,13056.0,-932.5,9737.0,0.042870577,0.27323198,0.042336494,0.12468757,0.03211928,0.34557223,-271.0,8644.5,717.5,17774.0,-628.0,13833.0,-524.0,10145.5,1,-15.040088560135295,-63.44724494937031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2005_0,0.008025105,0.31185332,0.008933873,0.18708478,0.0107776355,0.36093134,-42.0,8097.0,333.0,17243.0,12.0,11808.0,16.0,9045.0,0.010149501,0.31397772,0.005940861,0.18409178,0.008060269,0.35821396,-18.0,8121.0,276.5,17186.5,46.5,11842.5,-56.0,8973.0,0.009656636,0.31348485,0.011951023,0.19010194,0.011130799,0.3612845,-4.0,8135.0,428.0,17338.0,3.0,11799.0,33.0,9062.0,0.017165236,0.32099345,0.0059573245,0.18410823,0.01748993,0.36764362,-5.0,8134.0,682.0,17592.0,325.5,12121.5,13.5,9042.5,1,-11.82879108246483,-60.32919259819145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2006_0,-0.02316006,0.26957357,-0.021920955,0.13073553,-0.011020193,0.33623978,-59.0,8526.0,-555.5,17164.0,169.0,13195.0,180.5,9875.0,-0.01975786,0.27297577,-0.0298145,0.122841984,-0.011018941,0.33624104,89.5,8674.5,-256.5,17463.0,616.0,13642.0,279.0,9973.5,0.021847343,0.31458098,0.024853293,0.17750978,0.018097749,0.36535773,-189.0,8396.0,343.5,18063.0,-409.0,12617.0,-276.5,9418.0,0.054098338,0.34683198,0.047215536,0.19987202,0.054067403,0.40132737,-173.5,8411.5,1969.5,19689.0,103.5,13129.5,-146.0,9548.5,1,-15.327100293411483,-60.739632851505654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2007_0,0.001790547,0.37262562,-0.0019144726,0.2382949,0.0013617555,0.42710575,259.5,8180.5,712.0,20378.0,487.0,12535.0,288.0,9314.0,0.018518813,0.3893539,0.016930064,0.25713944,0.018782604,0.4445266,153.5,8074.5,1332.0,20998.0,360.0,12408.0,203.0,9229.0,0.020902863,0.39173794,0.01934653,0.2595559,0.01642681,0.44217083,230.0,8151.0,1407.0,21073.0,340.0,12388.0,184.0,9210.0,0.013274219,0.3841093,0.009874,0.25008336,0.015399566,0.44114357,74.0,7995.0,951.0,20617.0,320.0,12368.0,148.0,9174.0,1,-7.6357248307801395,-51.96542814539664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2008_0,0.015869783,0.3570918,0.017292637,0.21300955,0.018389512,0.40854087,-104.0,8175.0,596.5,19468.5,-63.0,12631.0,-46.5,9223.0,0.022112207,0.36333424,0.02592031,0.22163722,0.02410743,0.4142588,-38.5,8240.5,1024.5,19896.5,-17.0,12677.0,22.0,9291.5,0.025033105,0.36625513,0.026356587,0.2220735,0.0253525,0.4155039,15.0,8294.0,1214.0,20086.0,92.0,12786.0,47.5,9317.0,0.022130445,0.36335248,0.022886593,0.2186035,0.021067083,0.41121846,-36.5,8242.5,884.0,19756.0,-26.0,12668.0,-44.0,9225.5,1,-10.892566893355465,-64.1543987410292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2009_0,0.17616405,0.35722795,0.13635634,0.21775487,0.13032672,0.4,-808.0,8301.0,3533.0,19369.0,-1010.0,12442.0,-1807.5,9173.0,0.17961398,0.36067787,0.1428962,0.22429474,0.1391033,0.40877658,-1072.5,8036.5,3313.5,19149.5,-1319.0,12133.0,-1983.0,8997.5,0.17573915,0.35680306,0.14245743,0.22385594,0.13108662,0.4007599,-1026.0,8083.0,3058.5,18894.5,-1469.5,11982.5,-2023.5,8957.0,0.18733872,0.36840263,0.1443128,0.22571133,0.14518432,0.4148576,-1029.5,8079.5,3700.0,19536.0,-1111.0,12341.0,-1963.5,9017.0,1,-5.912037463611601,-61.29533068626199,"{""type"":""MultiPoint"",""coordinates"":[]}"
