system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_2000_0,-0.011448601,0.36032417,-0.0027662735,0.22951873,-0.009440368,0.4089018,-50.5,8028.0,-564.0,19135.0,-281.5,11991.0,-23.5,8998.0,-0.005204631,0.36656815,0.017474728,0.24975973,-0.011105119,0.40723705,685.5,8764.0,1107.0,20806.0,217.5,12490.0,622.5,9644.0,-0.008704118,0.36306867,-0.0062204227,0.22606458,-0.01093611,0.40740606,147.0,8225.5,-163.5,19535.5,59.0,12331.5,107.0,9128.5,0.0,0.37177277,0.0,0.23228501,0.0,0.41834217,0.0,8078.5,0.0,19699.0,0.0,12272.5,0.0,9021.5,1,-1.205584027052604,110.9914796766801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_0,0.29330483,0.38270044,0.28224975,0.27344725,0.28577313,0.40061486,-1579.0,8188.5,6832.5,19134.5,-1603.5,10917.0,-1740.5,8542.5,0.28594357,0.37533918,0.2784842,0.2696817,0.26494047,0.3797822,-1224.0,8543.5,6704.5,19006.5,-1588.0,10932.5,-1650.5,8632.5,0.31206113,0.40145674,0.2991629,0.2903604,0.30229867,0.4171404,-1616.5,8151.0,7516.0,19818.0,-1621.5,10899.0,-1819.0,8464.0,0.0,0.08939562,0.0,-0.008802498,0.0,0.11484175,0.0,9767.5,0.0,12302.0,0.0,12520.5,0.0,10283.0,1,2.8767199501001497,117.6746758959441,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_0,0.0426034,0.31150925,0.06262909,0.17165613,0.053865235,0.401501,753.0,9769.0,4251.0,22876.0,1210.0,16173.0,1278.0,12009.0,-0.07871782,0.19018802,-0.07897528,0.03005175,-0.07084763,0.27678812,342.0,9358.0,-2104.0,16521.0,594.0,15557.0,510.0,11241.0,0.016063435,0.28496927,0.03854219,0.14756922,7.906769E-6,0.34764367,-309.0,8707.0,-638.0,17987.0,-1602.0,13361.0,-722.0,10009.0,0.0,0.26890585,0.0,0.109027036,0.0,0.34763575,0.0,9016.0,0.0,18625.0,0.0,14963.0,0.0,10731.0,1,-3.180979336831432,114.85414556686564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_0,0.034688104,0.38456395,0.013585828,0.24816902,0.018202733,0.43409228,153.5,8171.0,1272.0,20706.5,423.5,12472.5,-156.0,9204.0,0.038786795,0.38866264,0.027377708,0.2619609,0.026738992,0.44262853,150.5,8168.0,1706.5,21141.0,315.0,12364.0,-53.0,9307.0,0.019398095,0.36927393,0.0073204767,0.24190368,-1.3558155E-4,0.41575396,37.5,8055.0,84.5,19519.0,-134.0,11915.0,-369.0,8991.0,0.0,0.34987584,0.0,0.2345832,0.0,0.41588956,0.0,8017.5,0.0,19434.5,0.0,12049.0,0.0,9360.0,1,-3.666878074011681,116.19380315007308,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_0,0.012081867,0.35597566,0.018973997,0.2135637,0.010617214,0.42924687,71.0,8450.0,714.0,21160.0,-72.5,13712.5,68.0,10050.0,0.035134416,0.3790282,0.039481018,0.23407072,0.030133005,0.44876266,-42.5,8336.5,1464.0,21910.0,-186.5,13598.5,-116.0,9866.0,-0.0016654155,0.34222835,0.010832796,0.20542249,-0.0015217188,0.41710794,207.0,8586.0,428.0,20874.0,-25.5,13759.5,247.5,10229.5,0.0,0.3438938,0.0,0.1945897,0.0,0.41862968,0.0,8379.0,0.0,20446.0,0.0,13785.0,0.0,9982.0,1,-2.901513451941849,118.97310080761046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2005_0,0.012269685,0.39080533,0.012176929,0.25127277,0.0066705267,0.43238616,389.0,8619.5,1318.5,21751.5,468.0,13015.5,316.0,9527.5,0.012674626,0.3912103,0.020396853,0.2594927,8.805067E-4,0.42659613,685.5,8916.0,1749.5,22182.5,494.5,13042.0,495.5,9707.0,0.018034248,0.3965699,0.0045548063,0.24365063,0.013510251,0.43922588,288.5,8519.0,1431.0,21864.0,749.5,13297.0,235.5,9447.0,0.0,0.37853566,0.0,0.23909582,0.0,0.42571563,0.0,8230.5,0.0,20433.0,0.0,12547.5,0.0,9211.5,1,1.4079744605647322,110.08247444067956,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2006_0,0.0057202806,0.36592624,-0.01016848,0.22835185,0.0145580415,0.42160606,-96.0,8031.0,454.0,19739.0,543.0,12400.0,92.0,9163.0,-0.007984041,0.3522219,-0.021044232,0.2174761,-0.0019075159,0.4051405,66.0,8193.0,68.0,19353.0,582.0,12439.0,200.0,9271.0,-0.002464783,0.35774118,-0.0037713896,0.23474893,9.949961E-5,0.4071475,68.0,8195.0,166.0,19451.0,198.0,12055.0,130.0,9201.0,0.0,0.36020595,0.0,0.23852032,0.0,0.40704802,0.0,8127.0,0.0,19285.0,0.0,11857.0,0.0,9071.0,1,2.6929246429692957,116.86430567813989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2007_0,0.0033377316,0.32213497,0.006721561,0.1589127,-0.029679248,0.3811172,744.0,8941.0,326.0,19953.0,39.0,14481.0,92.0,10230.0,0.029192341,0.3479896,0.024048481,0.17623962,-1.00168334E-4,0.41069627,563.0,8760.0,1343.0,20970.0,244.0,14686.0,5.0,10143.0,0.059736446,0.3785337,0.054379977,0.20657112,0.034095973,0.4448924,374.0,8571.0,2682.5,22309.5,228.5,14670.5,-80.5,10057.5,0.0,0.31879723,0.0,0.15219115,0.0,0.41079643,0.0,8197.0,0.0,19627.0,0.0,14442.0,0.0,10138.0,1,0.9773221133578335,117.37661488467326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2008_0,-0.02123232,0.37472072,-0.009129817,0.22640166,-0.030247288,0.42885578,322.0,8608.0,-817.0,21535.0,-246.0,13584.0,123.0,9795.0,-0.0021832616,0.39376977,4.6722533E-4,0.2359987,-0.0089084115,0.45019466,399.0,8685.0,556.0,22908.0,330.0,14160.0,292.0,9964.0,-0.016443921,0.37950912,-0.010826142,0.22470534,-0.02614556,0.4329575,616.0,8902.0,144.0,22496.0,411.0,14241.0,446.5,10118.5,0.0,0.39595303,0.0,0.23553148,0.0,0.45910308,0.0,8286.0,0.0,22352.0,0.0,13830.0,0.0,9672.0,1,1.0080444960747212,109.57043472873143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2009_0,0.03683628,0.3885677,0.014017214,0.24198094,0.042450666,0.4447118,-233.0,7962.0,1490.0,20715.0,556.0,12643.0,-98.5,9121.5,0.056997314,0.40872872,0.03995034,0.26791406,0.05063032,0.45289144,-106.0,8089.0,2256.0,21481.0,316.0,12403.0,-204.0,9016.0,0.038400967,0.39013237,0.028035909,0.25599962,0.035413772,0.4376749,-257.5,7937.5,1068.5,20293.5,-66.0,12021.0,-317.0,8903.0,0.0,0.35173142,0.0,0.22796372,0.0,0.40226114,0.0,8195.0,0.0,19225.0,0.0,12087.0,0.0,9220.0,1,-0.31382644450715486,114.93634141536258,"{""type"":""MultiPoint"",""coordinates"":[]}"
